ID,commande_ID,user_ID,ancien_statut,nouveau_statut,commentaire,source_changement,createdAt
ffffffff-0119-0000-0000-000000000000,cccccccc-0092-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00092,SYNC_SAP,2025-10-20T21:37:00Z
ffffffff-0120-0000-0000-000000000000,cccccccc-0093-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00093,SYNC_SAP,2025-03-28T23:33:00Z
ffffffff-0121-0000-0000-000000000000,cccccccc-0093-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-06-13T15:04:00Z
ffffffff-0122-0000-0000-000000000000,cccccccc-0094-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00094,SYNC_SAP,2025-02-25T07:17:00Z
ffffffff-0123-0000-0000-000000000000,cccccccc-0095-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00095,SYNC_SAP,2025-02-01T00:44:00Z
ffffffff-0124-0000-0000-000000000000,cccccccc-0095-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-09-17T18:35:00Z
ffffffff-0125-0000-0000-000000000000,cccccccc-0096-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00096,SYNC_SAP,2025-04-09T00:15:00Z
ffffffff-0126-0000-0000-000000000000,cccccccc-0096-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-10-26T22:24:00Z
ffffffff-0127-0000-0000-000000000000,cccccccc-0097-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00097,SYNC_SAP,2025-05-08T02:15:00Z
ffffffff-0128-0000-0000-000000000000,cccccccc-0097-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-12-06T13:01:00Z
ffffffff-0129-0000-0000-000000000000,cccccccc-0098-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_ATTENTE,Creation de la commande PO-2025-00098,SYNC_SAP,2025-04-06T13:14:00Z
ffffffff-0130-0000-0000-000000000000,cccccccc-0099-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00099,SYNC_SAP,2025-05-16T23:19:00Z
ffffffff-0131-0000-0000-000000000000,cccccccc-0100-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00100,SYNC_SAP,2025-04-01T17:56:00Z
ffffffff-0132-0000-0000-000000000000,cccccccc-0101-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00101,SYNC_SAP,2025-08-20T13:07:00Z
ffffffff-0133-0000-0000-000000000000,cccccccc-0102-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00102,SYNC_SAP,2025-10-25T08:01:00Z
ffffffff-0134-0000-0000-000000000000,cccccccc-0102-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,ANNULE,Commande annulee par le client,APP_WEB,2025-12-02T22:23:00Z
ffffffff-0135-0000-0000-000000000000,cccccccc-0103-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00103,SYNC_SAP,2025-03-01T16:25:00Z
ffffffff-0136-0000-0000-000000000000,cccccccc-0103-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,BLOQUE,Commande bloquee - probleme fournisseur,APP_WEB,2025-09-14T03:34:00Z
ffffffff-0137-0000-0000-000000000000,cccccccc-0104-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00104,SYNC_SAP,2025-02-19T03:15:00Z
ffffffff-0138-0000-0000-000000000000,cccccccc-0104-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,BLOQUE,Commande bloquee - probleme fournisseur,APP_WEB,2025-10-28T14:59:00Z
ffffffff-0139-0000-0000-000000000000,cccccccc-0105-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00105,SYNC_SAP,2025-03-07T03:44:00Z
ffffffff-0140-0000-0000-000000000000,cccccccc-0106-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00106,SYNC_SAP,2025-05-06T13:58:00Z
ffffffff-0141-0000-0000-000000000000,cccccccc-0107-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00107,SYNC_SAP,2025-10-07T08:22:00Z
ffffffff-0142-0000-0000-000000000000,cccccccc-0108-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00108,SYNC_SAP,2025-04-06T05:14:00Z
ffffffff-0143-0000-0000-000000000000,cccccccc-0108-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,BLOQUE,Commande bloquee - probleme fournisseur,APP_WEB,2025-08-01T13:02:00Z
ffffffff-0144-0000-0000-000000000000,cccccccc-0109-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00109,SYNC_SAP,2025-02-16T03:06:00Z
ffffffff-0145-0000-0000-000000000000,cccccccc-0109-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,BLOQUE,Commande bloquee - probleme fournisseur,APP_WEB,2025-12-13T11:58:00Z
ffffffff-0146-0000-0000-000000000000,cccccccc-0110-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00110,SYNC_SAP,2025-02-26T00:33:00Z
ffffffff-0147-0000-0000-000000000000,cccccccc-0111-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00111,SYNC_SAP,2025-08-17T11:14:00Z
ffffffff-0148-0000-0000-000000000000,cccccccc-0111-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-10-08T08:28:00Z
ffffffff-0149-0000-0000-000000000000,cccccccc-0112-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00112,SYNC_SAP,2025-07-27T17:18:00Z
ffffffff-0150-0000-0000-000000000000,cccccccc-0113-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00113,SYNC_SAP,2025-09-11T16:30:00Z
ffffffff-0151-0000-0000-000000000000,cccccccc-0114-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00114,SYNC_SAP,2025-04-21T14:30:00Z
ffffffff-0152-0000-0000-000000000000,cccccccc-0114-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-06-06T18:33:00Z
ffffffff-0153-0000-0000-000000000000,cccccccc-0115-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00115,SYNC_SAP,2025-08-19T10:55:00Z
ffffffff-0154-0000-0000-000000000000,cccccccc-0116-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00116,SYNC_SAP,2025-05-26T04:40:00Z
ffffffff-0155-0000-0000-000000000000,cccccccc-0117-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00117,SYNC_SAP,2025-01-13T11:02:00Z
ffffffff-0156-0000-0000-000000000000,cccccccc-0117-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-09-27T14:12:00Z
ffffffff-0157-0000-0000-000000000000,cccccccc-0118-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00118,SYNC_SAP,2025-08-17T18:44:00Z
ffffffff-0158-0000-0000-000000000000,cccccccc-0119-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00119,SYNC_SAP,2025-02-05T23:41:00Z
ffffffff-0159-0000-0000-000000000000,cccccccc-0119-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-10-23T01:02:00Z
ffffffff-0160-0000-0000-000000000000,cccccccc-0120-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00120,SYNC_SAP,2025-07-10T21:22:00Z
ffffffff-0161-0000-0000-000000000000,cccccccc-0121-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00121,SYNC_SAP,2025-02-02T22:55:00Z
ffffffff-0162-0000-0000-000000000000,cccccccc-0122-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00122,SYNC_SAP,2025-02-17T23:16:00Z
ffffffff-0163-0000-0000-000000000000,cccccccc-0122-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-12-21T07:40:00Z
ffffffff-0164-0000-0000-000000000000,cccccccc-0123-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00123,SYNC_SAP,2025-10-15T16:31:00Z
ffffffff-0165-0000-0000-000000000000,cccccccc-0123-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-08-13T04:57:00Z
ffffffff-0166-0000-0000-000000000000,cccccccc-0124-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00124,SYNC_SAP,2025-01-08T23:03:00Z
ffffffff-0167-0000-0000-000000000000,cccccccc-0125-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00125,SYNC_SAP,2025-05-05T07:24:00Z
ffffffff-0168-0000-0000-000000000000,cccccccc-0126-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00126,SYNC_SAP,2025-09-05T05:03:00Z
ffffffff-0169-0000-0000-000000000000,cccccccc-0127-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_ATTENTE,Creation de la commande PO-2025-00127,SYNC_SAP,2025-01-22T09:29:00Z
ffffffff-0170-0000-0000-000000000000,cccccccc-0128-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00128,SYNC_SAP,2025-02-05T17:02:00Z
ffffffff-0171-0000-0000-000000000000,cccccccc-0129-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00129,SYNC_SAP,2025-10-12T12:32:00Z
ffffffff-0172-0000-0000-000000000000,cccccccc-0129-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,ANNULE,Commande annulee par le client,APP_WEB,2025-09-02T16:18:00Z
ffffffff-0173-0000-0000-000000000000,cccccccc-0130-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00130,SYNC_SAP,2025-01-20T12:52:00Z
ffffffff-0174-0000-0000-000000000000,cccccccc-0131-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00131,SYNC_SAP,2025-01-02T16:52:00Z
ffffffff-0175-0000-0000-000000000000,cccccccc-0132-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00132,SYNC_SAP,2025-09-10T04:20:00Z
ffffffff-0176-0000-0000-000000000000,cccccccc-0133-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00133,SYNC_SAP,2025-04-25T12:41:00Z
ffffffff-0177-0000-0000-000000000000,cccccccc-0134-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00134,SYNC_SAP,2025-06-28T07:09:00Z
ffffffff-0178-0000-0000-000000000000,cccccccc-0135-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00135,SYNC_SAP,2025-08-03T04:26:00Z
ffffffff-0179-0000-0000-000000000000,cccccccc-0136-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00136,SYNC_SAP,2025-08-16T17:57:00Z
ffffffff-0180-0000-0000-000000000000,cccccccc-0136-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-07-25T15:44:00Z
ffffffff-0181-0000-0000-000000000000,cccccccc-0137-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00137,SYNC_SAP,2025-04-26T12:48:00Z
ffffffff-0182-0000-0000-000000000000,cccccccc-0137-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,BLOQUE,Commande bloquee - probleme fournisseur,APP_WEB,2025-11-16T13:01:00Z
ffffffff-0183-0000-0000-000000000000,cccccccc-0138-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_ATTENTE,Creation de la commande PO-2025-00138,SYNC_SAP,2025-02-05T13:05:00Z
ffffffff-0184-0000-0000-000000000000,cccccccc-0139-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00139,SYNC_SAP,2025-03-17T22:26:00Z
ffffffff-0185-0000-0000-000000000000,cccccccc-0140-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00140,SYNC_SAP,2025-03-18T22:08:00Z
ffffffff-0186-0000-0000-000000000000,cccccccc-0141-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00141,SYNC_SAP,2025-06-26T08:31:00Z
ffffffff-0187-0000-0000-000000000000,cccccccc-0141-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,ANNULE,Commande annulee par le client,APP_WEB,2025-10-09T10:25:00Z
ffffffff-0188-0000-0000-000000000000,cccccccc-0142-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_ATTENTE,Creation de la commande PO-2025-00142,SYNC_SAP,2025-05-06T05:51:00Z
ffffffff-0189-0000-0000-000000000000,cccccccc-0143-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00143,SYNC_SAP,2025-03-16T06:11:00Z
ffffffff-0190-0000-0000-000000000000,cccccccc-0144-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00144,SYNC_SAP,2025-06-10T18:26:00Z
ffffffff-0191-0000-0000-000000000000,cccccccc-0145-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00145,SYNC_SAP,2025-10-14T00:14:00Z
ffffffff-0192-0000-0000-000000000000,cccccccc-0146-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00146,SYNC_SAP,2025-08-09T11:51:00Z
ffffffff-0193-0000-0000-000000000000,cccccccc-0146-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-06-04T10:17:00Z
ffffffff-0194-0000-0000-000000000000,cccccccc-0147-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00147,SYNC_SAP,2025-09-26T23:11:00Z
ffffffff-0195-0000-0000-000000000000,cccccccc-0148-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00148,SYNC_SAP,2025-05-07T04:43:00Z
ffffffff-0196-0000-0000-000000000000,cccccccc-0149-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00149,SYNC_SAP,2025-06-21T03:58:00Z
ffffffff-0197-0000-0000-000000000000,cccccccc-0150-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00150,SYNC_SAP,2025-08-03T22:45:00Z
ffffffff-0198-0000-0000-000000000000,cccccccc-0151-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_ATTENTE,Creation de la commande PO-2025-00151,SYNC_SAP,2025-02-04T17:01:00Z
ffffffff-0199-0000-0000-000000000000,cccccccc-0152-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00152,SYNC_SAP,2025-08-04T13:49:00Z
ffffffff-0200-0000-0000-000000000000,cccccccc-0153-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00153,SYNC_SAP,2025-07-19T08:07:00Z
ffffffff-0201-0000-0000-000000000000,cccccccc-0153-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-07-04T12:02:00Z
ffffffff-0202-0000-0000-000000000000,cccccccc-0154-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00154,SYNC_SAP,2025-06-12T10:41:00Z
ffffffff-0203-0000-0000-000000000000,cccccccc-0155-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00155,SYNC_SAP,2025-01-28T19:46:00Z
ffffffff-0204-0000-0000-000000000000,cccccccc-0155-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-10-06T14:25:00Z
ffffffff-0205-0000-0000-000000000000,cccccccc-0156-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00156,SYNC_SAP,2025-05-01T12:11:00Z
ffffffff-0206-0000-0000-000000000000,cccccccc-0157-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00157,SYNC_SAP,2025-08-04T05:00:00Z
ffffffff-0207-0000-0000-000000000000,cccccccc-0157-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-08-26T06:29:00Z
ffffffff-0208-0000-0000-000000000000,cccccccc-0158-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00158,SYNC_SAP,2025-09-18T19:09:00Z
ffffffff-0209-0000-0000-000000000000,cccccccc-0159-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00159,SYNC_SAP,2025-03-16T02:00:00Z
ffffffff-0210-0000-0000-000000000000,cccccccc-0160-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00160,SYNC_SAP,2025-01-14T02:40:00Z
ffffffff-0211-0000-0000-000000000000,cccccccc-0161-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00161,SYNC_SAP,2025-07-15T15:16:00Z
ffffffff-0212-0000-0000-000000000000,cccccccc-0162-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00162,SYNC_SAP,2025-09-22T14:47:00Z
ffffffff-0213-0000-0000-000000000000,cccccccc-0162-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,BLOQUE,Commande bloquee - probleme fournisseur,APP_WEB,2025-09-24T19:07:00Z
ffffffff-0214-0000-0000-000000000000,cccccccc-0163-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00163,SYNC_SAP,2025-02-11T11:11:00Z
ffffffff-0215-0000-0000-000000000000,cccccccc-0164-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00164,SYNC_SAP,2025-03-23T14:12:00Z
ffffffff-0216-0000-0000-000000000000,cccccccc-0165-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00165,SYNC_SAP,2025-10-21T01:01:00Z
ffffffff-0217-0000-0000-000000000000,cccccccc-0166-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00166,SYNC_SAP,2025-10-04T11:16:00Z
ffffffff-0218-0000-0000-000000000000,cccccccc-0167-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00167,SYNC_SAP,2025-04-20T01:32:00Z
ffffffff-0219-0000-0000-000000000000,cccccccc-0168-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00168,SYNC_SAP,2025-02-26T17:57:00Z
ffffffff-0220-0000-0000-000000000000,cccccccc-0169-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00169,SYNC_SAP,2025-05-01T11:46:00Z
ffffffff-0221-0000-0000-000000000000,cccccccc-0170-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00170,SYNC_SAP,2025-04-10T10:40:00Z
ffffffff-0222-0000-0000-000000000000,cccccccc-0171-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00171,SYNC_SAP,2025-10-14T21:27:00Z
ffffffff-0223-0000-0000-000000000000,cccccccc-0172-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00172,SYNC_SAP,2025-07-16T15:24:00Z
ffffffff-0224-0000-0000-000000000000,cccccccc-0173-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00173,SYNC_SAP,2025-10-21T07:51:00Z
ffffffff-0225-0000-0000-000000000000,cccccccc-0174-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00174,SYNC_SAP,2025-05-22T03:51:00Z
ffffffff-0226-0000-0000-000000000000,cccccccc-0175-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00175,SYNC_SAP,2025-02-02T03:34:00Z
ffffffff-0227-0000-0000-000000000000,cccccccc-0175-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,ANNULE,Commande annulee par le client,APP_WEB,2025-11-15T14:46:00Z
ffffffff-0228-0000-0000-000000000000,cccccccc-0176-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00176,SYNC_SAP,2025-04-24T15:09:00Z
ffffffff-0229-0000-0000-000000000000,cccccccc-0177-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00177,SYNC_SAP,2025-02-16T09:39:00Z
ffffffff-0230-0000-0000-000000000000,cccccccc-0178-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00178,SYNC_SAP,2025-05-23T09:21:00Z
ffffffff-0231-0000-0000-000000000000,cccccccc-0179-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_ATTENTE,Creation de la commande PO-2025-00179,SYNC_SAP,2025-07-05T18:41:00Z
ffffffff-0232-0000-0000-000000000000,cccccccc-0180-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00180,SYNC_SAP,2025-04-25T15:47:00Z
ffffffff-0233-0000-0000-000000000000,cccccccc-0180-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-10-06T10:30:00Z
ffffffff-0234-0000-0000-000000000000,cccccccc-0181-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_ATTENTE,Creation de la commande PO-2025-00181,SYNC_SAP,2025-02-23T02:39:00Z
ffffffff-0235-0000-0000-000000000000,cccccccc-0182-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00182,SYNC_SAP,2025-01-20T18:16:00Z
ffffffff-0236-0000-0000-000000000000,cccccccc-0182-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-07-02T17:41:00Z
